41729.79,64.11,6237
41729.83,52.56,6050
41729.88,46.96,5716
41729.92,41.79,5253
41729.96,40.23,4842
41730,39.37,4573
41730.04,38.33,4358
41730.08,38.12,4263
41730.13,38.86,4266
41730.17,43.74,4531
41730.21,56.3,4954
41730.25,69.3,5542
41730.29,58.47,5970
41730.33,59.83,6236
41730.38,59.15,6318
41730.42,55.05,6316
41730.46,52.48,6304
41730.5,50.47,6274
41730.54,47.26,6231
41730.58,46.56,6214
41730.63,47.23,6260
41730.67,48.38,6244
41730.71,48.9,6127
41730.75,60.43,6135
41730.79,60.34,6179
41730.83,48.68,5951
41730.88,43.11,5601
41730.92,41.9,5131
41730.96,43.95,4681
41731,41.43,4484
41731.04,39.11,4303
41731.08,38.73,4218
41731.13,41.22,4218
41731.17,45.07,4439
41731.21,69.69,4894
41731.25,69.88,5478
41731.29,67.3,5911
41731.33,71.38,6183
41731.38,65.18,6268
41731.42,63.31,6270
41731.46,60.22,6256
41731.5,57.94,6238
41731.54,54.08,6223
41731.58,53.28,6214
41731.63,54.13,6271
41731.67,55.38,6239
41731.71,56.15,6119
41731.75,69.57,6093
41731.79,75.08,6104
41731.83,54.6,5864
41731.88,49.1,5506
41731.92,45.13,5033
41731.96,36.9,4595
41732,34.76,4355
41732.04,34.17,4205
41732.08,34.36,4129
41732.13,35.84,4121
41732.17,38.6,4315
41732.21,48.95,4822
41732.25,55.28,5433
41732.29,55.76,5898
41732.33,59.02,6183
41732.38,59.77,6276
41732.42,60.38,6284
41732.46,58.99,6252
41732.5,57.29,6233
41732.54,55.54,6220
41732.58,55.79,6212
41732.63,56.27,6260
41732.67,56.76,6284
41732.71,56.42,6151
41732.75,62.01,6098
41732.79,62.88,6110
41732.83,49.85,5856
41732.88,44.46,5501
41732.92,41.58,5042
41732.96,37.36,4583
41733,35.02,4363
41733.04,32.65,4221
41733.08,32.33,4150
41733.13,32.48,4144
41733.17,35.94,4312
41733.21,45.35,4804
41733.25,55.24,5399
41733.29,56.3,5869
41733.33,58.75,6173
41733.38,59.68,6304
41733.42,59.73,6355
41733.46,56.91,6357
41733.5,55.54,6340
41733.54,54.22,6327
41733.58,53.62,6305
41733.63,54.16,6346
41733.67,53.6,6343
41733.71,53.09,6179
41733.75,56.47,6069
41733.79,57.49,6036
41733.83,48.4,5780
41733.88,45.81,5462
41733.92,40.31,5069
41733.96,38.02,4703
41734,32.57,4440
41734.04,31.28,4283
41734.08,31.12,4193
41734.13,30.3,4164
41734.17,31.65,4199
41734.21,35.25,4406
41734.25,37.64,4629
41734.29,42.29,4872
41734.33,46.97,5120
41734.38,49.61,5281
41734.42,48.21,5393
41734.46,47.85,5441
41734.5,42.33,5424
41734.54,40.96,5395
41734.58,40.52,5357
41734.63,40.55,5350
41734.67,41.48,5337
41734.71,42.18,5353
41734.75,51.96,5442
41734.79,51.38,5538
41734.83,47.2,5409
41734.88,41.6,5202
41734.92,38.54,4931
41734.96,37.97,4736
41735,34.65,4425
41735.04,32.24,4273
41735.08,32.05,4184
41735.13,32.34,4152
41735.17,33.69,4167
41735.21,34.92,4324
41735.25,35.92,4464
41735.29,38.56,4619
41735.33,42.59,4817
41735.38,44.17,4986
41735.42,43.37,5100
41735.46,41.53,5165
41735.5,38.5,5174
41735.54,36.98,5170
41735.58,36.8,5147
41735.63,38.47,5151
41735.67,39.31,5163
41735.71,40.73,5226
41735.75,53.4,5347
41735.79,53.43,5490
41735.83,46.58,5402
41735.88,40.4,5206
41735.92,37.97,4898
41735.96,37.7,4606
41736,35.15,4374
41736.04,33.96,4266
41736.08,33.98,4207
41736.13,34.52,4213
41736.17,39.08,4381
41736.21,50.04,4903
41736.25,58.65,5480
41736.29,57.91,5909
41736.33,60.82,6199
41736.38,61.47,6326
41736.42,60.83,6368
41736.46,60.38,6371
41736.5,57.82,6364
41736.54,55.54,6361
41736.58,55.52,6346
41736.63,54.85,6363
41736.67,56.7,6374
41736.71,57.05,6247
41736.75,63.79,6175
41736.79,64.39,6163
41736.83,51.64,5940
41736.88,44.45,5603
41736.92,41.12,5142
41736.96,37.13,4714
41737,34.01,4405
41737.04,31.27,4234
41737.08,30.61,4142
41737.13,32.49,4140
41737.17,38.54,4344
41737.21,49.6,4801
41737.25,55.72,5429
41737.29,54.47,5895
41737.33,56.91,6180
41737.38,57.14,6314
41737.42,57.14,6355
41737.46,57.38,6352
41737.5,56.6,6322
41737.54,54.61,6302
41737.58,54.29,6281
41737.63,53.95,6283
41737.67,54.22,6282
41737.71,53.86,6143
41737.75,56.06,6084
41737.79,58.52,6083
41737.83,47.32,5853
41737.88,41.51,5508
41737.92,39.37,5051
41737.96,38.51,4652
41738,35.04,4375
41738.04,32.9,4208
41738.08,32.28,4123
41738.13,33.56,4121
41738.17,38.53,4329
41738.21,52.05,4798
41738.25,51.53,5406
41738.29,53.93,5833
41738.33,55.51,6089
41738.38,56.79,6204
41738.42,57.14,6228
41738.46,55.07,6211
41738.5,54.08,6181
41738.54,53.39,6144
41738.58,52.38,6113
41738.63,52.69,6101
41738.67,52.98,6094
41738.71,52.86,5995
41738.75,56.27,5974
41738.79,58.75,6010
41738.83,49.78,5842
41738.88,44.22,5527
41738.92,40.7,5091
41738.96,39.9,4613
41739,36.48,4379
41739.04,35.51,4208
41739.08,34.48,4121
41739.13,35.01,4122
41739.17,39.27,4344
41739.21,48.06,4788
41739.25,48.51,5374
41739.29,49.99,5776
41739.33,53.39,6014
41739.38,54.53,6125
41739.42,54.26,6142
41739.46,53.57,6127
41739.5,52.42,6095
41739.54,48.49,6060
41739.58,47.16,6033
41739.63,44.49,6013
41739.67,43.34,6009
41739.71,43.2,5899
41739.75,52.26,5860
41739.79,54.87,5859
41739.83,42.63,5679
41739.88,39.16,5356
41739.92,36.86,4926
41739.96,34.77,4507
41740,30.79,4279
41740.04,29.07,4097
41740.08,28.84,3999
41740.13,29.68,3992
41740.17,34.69,4207
41740.21,41.73,4640
41740.25,46.64,5262
41740.29,52.09,5736
41740.33,53.65,6032
41740.38,54.49,6181
41740.42,53.84,6230
41740.46,53.15,6239
41740.5,53.71,6223
41740.54,51.79,6197
41740.58,51.69,6172
41740.63,48.29,6151
41740.67,45.52,6139
41740.71,44.96,5953
41740.75,50.35,5853
41740.79,54.12,5806
41740.83,44.75,5578
41740.88,41.85,5265
41740.92,39.1,4880
41740.96,33.41,4490
41741,30.89,4280
41741.04,27.81,4143
41741.08,26.79,4063
41741.13,26.86,4038
41741.17,28.34,4064
41741.21,31.43,4266
41741.25,35.24,4497
41741.29,41.78,4767
41741.33,47.07,5023
41741.38,48.89,5229
41741.42,48.77,5333
41741.46,42.41,5381
41741.5,40.1,5359
41741.54,38.68,5315
41741.58,38.48,5269
41741.63,38.32,5230
41741.67,39.61,5210
41741.71,39.82,5200
41741.75,50.81,5289
41741.79,52.05,5388
41741.83,44.81,5285
41741.88,38.88,5076
41741.92,34.9,4797
41741.96,31.38,4491
41742,28.56,4262
41742.04,25.82,4112
41742.08,24.46,4028
41742.13,24.25,3999
41742.17,24.41,4007
41742.21,25.39,4126
41742.25,29.22,4270
41742.29,34.86,4450
41742.33,39.12,4681
41742.38,39.74,4887
41742.42,42.22,5024
41742.46,38.72,5099
41742.5,37.73,5131
41742.54,36.78,5149
41742.58,36.7,5142
41742.63,37.6,5133
41742.67,39.38,5149
41742.71,40.17,5152
41742.75,49.65,5255
41742.79,53.1,5397
41742.83,45.02,5333
41742.88,38.52,5123
41742.92,34.03,4785
41742.96,32.76,4450
41743,29.32,4266
41743.04,26.97,4164
41743.08,26.34,4112
41743.13,27.42,4115
41743.17,32.94,4285
41743.21,41.31,4845
41743.25,49.17,5484
41743.29,51.17,5965
41743.33,53.72,6293
41743.38,56.97,6465
41743.42,58.68,6535
41743.46,56.63,6586
41743.5,57.74,6613
41743.54,56.63,6600
41743.58,56.47,6616
41743.63,53.4,6623
41743.67,53.06,6603
41743.71,51.64,6381
41743.75,56.84,6248
41743.79,58.57,6231
41743.83,47.61,5998
41743.88,40.08,5633
41743.92,38.57,5150
41743.96,33.89,4690
41744,30.36,4377
41744.04,28.11,4221
41744.08,27.34,4138
41744.13,28.85,4134
41744.17,34.14,4316
41744.21,46.47,4805
41744.25,50.42,5454
41744.29,51.81,5913
41744.33,52.95,6189
41744.38,56.52,6316
41744.42,55.06,6327
41744.46,53.02,6317
41744.5,52.84,6292
41744.54,52.57,6250
41744.58,52.26,6236
41744.63,52.17,6239
41744.67,52.07,6246
41744.71,51.51,6079
41744.75,53.85,5995
41744.79,58.29,6016
41744.83,50.49,5809
41744.88,43.35,5472
41744.92,38.71,5013
41744.96,41.31,4636
41745,38.41,4396
41745.04,36.95,4216
41745.08,37.06,4127
41745.13,37.84,4141
41745.17,45.8,4380
41745.21,57.42,4830
41745.25,64.01,5448
41745.29,63.79,5867
41745.33,64.03,6109
41745.38,64.4,6220
41745.42,62.24,6221
41745.46,59.97,6211
41745.5,59.58,6179
41745.54,58.72,6133
41745.58,58.36,6110
41745.63,58.63,6119
41745.67,59,6131
41745.71,58.83,6034
41745.75,64.31,5989
41745.79,71.56,6040
41745.83,58.15,5876
41745.88,52.94,5563
41745.92,47.36,5125
41745.96,44.32,4790
41746,41.32,4527
41746.04,40.02,4348
41746.08,39.56,4265
41746.13,41.39,4263
41746.17,48.03,4469
41746.21,59.03,4899
41746.25,64.52,5479
41746.29,62.98,5889
41746.33,64.22,6130
41746.38,64.33,6231
41746.42,63.43,6242
41746.46,62.82,6222
41746.5,63.28,6194
41746.54,62.29,6160
41746.58,62.81,6142
41746.63,61.87,6148
41746.67,62.2,6131
41746.71,58.73,6023
41746.75,63.08,5973
41746.79,65.28,6039
41746.83,58.63,5887
41746.88,54.04,5609
41746.92,45.88,5217
41746.96,38.09,4804
41747,34.91,4529
41747.04,33.41,4347
41747.08,33.48,4252
41747.13,34.92,4248
41747.17,39.66,4439
41747.21,42.8,4733
41747.25,55.76,5182
41747.29,57.34,5591
41747.33,62.04,5845
41747.38,60.26,5985
41747.42,60.57,6034
41747.46,56.68,6056
41747.5,56.55,6016
41747.54,56.39,5969
41747.58,56.82,5929
41747.63,56.3,5926
41747.67,56.86,5918
41747.71,56.33,5762
41747.75,56.23,5678
41747.79,56.53,5723
41747.83,55.56,5582
41747.88,41.99,5380
41747.92,41.2,5094
41747.96,40.04,4812
41748,37.33,4533
41748.04,35.2,4318
41748.08,34.78,4190
41748.13,34.9,4156
41748.17,37.1,4234
41748.21,37.98,4349
41748.25,40.3,4546
41748.29,47.61,4781
41748.33,50.1,5036
41748.38,48.93,5217
41748.42,48.55,5335
41748.46,46.84,5404
41748.5,45.61,5384
41748.54,45.13,5326
41748.58,44.52,5289
41748.63,44.66,5253
41748.67,45.92,5224
41748.71,46.17,5212
41748.75,52.63,5267
41748.79,58.62,5388
41748.83,50.27,5319
41748.88,47.1,5161
41748.92,42.75,4925
41748.96,37.73,4686
41749,35.5,4315
41749.04,33.44,4151
41749.08,33.03,4057
41749.13,33.08,4030
41749.17,34.47,4060
41749.21,33.85,4142
41749.25,36.42,4257
41749.29,39,4425
41749.33,41.95,4644
41749.38,42.19,4839
41749.42,41.55,4983
41749.46,41.24,5075
41749.5,40.06,5095
41749.54,39.2,5083
41749.58,39.07,5074
41749.63,39.3,5060
41749.67,39.05,5069
41749.71,42.22,5112
41749.75,46.71,5201
41749.79,54.19,5364
41749.83,45.77,5332
41749.88,41.1,5190
41749.92,34.79,4922
41749.96,35.54,4604
41750,33.73,4330
41750.04,31.14,4177
41750.08,30.51,4106
41750.13,31.88,4109
41750.17,36.82,4303
41750.21,44.54,4719
41750.25,45.3,5260
41750.29,46.61,5702
41750.33,48.56,5979
41750.38,49.57,6114
41750.42,49.59,6153
41750.46,48.64,6167
41750.5,48.59,6147
41750.54,47.83,6106
41750.58,47.66,6073
41750.63,47.65,6048
41750.67,47.66,6024
41750.71,47.68,5902
41750.75,48.85,5836
41750.79,53.35,5903
41750.83,47.25,5765
41750.88,41.93,5489
41750.92,40.41,5088
41750.96,34.58,4650
41751,31.22,4323
41751.04,28.62,4128
41751.08,29.1,4036
41751.13,30.37,4043
41751.17,35.8,4283
41751.21,42.63,4644
41751.25,52.24,5203
41751.29,53.46,5680
41751.33,61.37,5994
41751.38,58.97,6150
41751.42,58.58,6214
41751.46,55.99,6239
41751.5,55,6241
41751.54,52.21,6232
41751.58,52.08,6219
41751.63,50.43,6208
41751.67,51.11,6192
41751.71,51.78,6007
41751.75,50.94,5884
41751.79,54.26,5917
41751.83,48.59,5738
41751.88,42.67,5438
41751.92,38.05,5012
41751.96,35.62,4571
41752,31.48,4294
41752.04,29.7,4124
41752.08,29.45,4038
41752.13,31.46,4038
41752.17,36.98,4228
41752.21,43.43,4611
41752.25,53.22,5185
41752.29,54.61,5642
41752.33,54.96,5945
41752.38,56.31,6072
41752.42,55.69,6123
41752.46,54.96,6125
41752.5,54.96,6101
41752.54,52.32,6071
41752.58,52.11,6048
41752.63,50.36,6042
41752.67,51.79,6030
41752.71,49.63,5876
41752.75,51,5787
41752.79,54.43,5824
41752.83,50.14,5676
41752.88,41.41,5398
41752.92,38,4990
41752.96,34.87,4584
41753,32.36,4303
41753.04,30.28,4137
41753.08,30.29,4060
41753.13,32.14,4063
41753.17,37.9,4258
41753.21,45.09,4644
41753.25,52.6,5185
41753.29,53.14,5620
41753.33,54.89,5888
41753.38,54.84,6009
41753.42,54.89,6038
41753.46,53.78,6032
41753.5,53.68,6014
41753.54,53.59,5974
41753.58,52.54,5939
41753.63,51.77,5914
41753.67,52.59,5881
41753.71,51.3,5736
41753.75,53.18,5647
41753.79,57.36,5705
41753.83,51.88,5567
41753.88,42.79,5299
41753.92,38.3,4913
41753.96,37.82,4520
41754,35.24,4292
41754.04,33.3,4130
41754.08,32.51,4051
41754.13,34.2,4048
41754.17,38.34,4220
41754.21,48.37,4582
41754.25,53.7,5104
41754.29,55.84,5517
41754.33,57.52,5792
41754.38,57.74,5904
41754.42,55.95,5945
41754.46,55.03,5931
41754.5,54.41,5902
41754.54,53.82,5855
41754.58,53.32,5814
41754.63,50.89,5784
41754.67,51.09,5740
41754.71,50.48,5624
41754.75,52.34,5521
41754.79,57.12,5560
41754.83,51.35,5415
41754.88,43.93,5184
41754.92,39.44,4863
41754.96,33.97,4474
41755,32.6,4300
41755.04,33.66,4125
41755.08,30.35,4028
41755.13,31.24,3993
41755.17,31.75,4030
41755.21,33.49,4161
41755.25,36.33,4379
41755.29,46.27,4657
41755.33,48.72,4937
41755.38,49.38,5137
41755.42,49.35,5266
41755.46,47.58,5305
41755.5,46.75,5295
41755.54,45.46,5253
41755.58,44.39,5213
41755.63,44.43,5180
41755.67,45.63,5151
41755.71,45.85,5138
41755.75,49.11,5187
41755.79,55.46,5322
41755.83,49.34,5241
41755.88,43.8,5051
41755.92,38.77,4774
41755.96,39.45,4504
41756,36.1,4259
41756.04,33.51,4091
41756.08,31.52,4000
41756.13,32.02,3962
41756.17,33.31,3969
41756.21,33.73,4068
41756.25,34.71,4206
41756.29,39.54,4383
41756.33,43.32,4609
41756.38,45.36,4790
41756.42,45.01,4939
41756.46,46.15,5011
41756.5,45.36,5038
41756.54,44.68,5029
41756.58,44.12,5020
41756.63,45.65,5015
41756.67,47.12,5020
41756.71,47.96,5049
41756.75,49.28,5118
41756.79,59.12,5292
41756.83,49.85,5255
41756.88,46.69,5070
41756.92,39.69,4753
41756.96,38.72,4461
41757,33.23,4221
41757.04,32.32,4094
41757.08,30.95,4040
41757.13,33.43,4041
41757.17,40.37,4210
41757.21,44.74,4642
41757.25,50.46,5215
41757.29,53,5663
41757.33,53.61,5947
41757.38,55.7,6070
41757.42,55.75,6127
41757.46,54.74,6157
41757.5,55.4,6155
41757.54,52.55,6125
41757.58,52.41,6094
41757.63,52.04,6091
41757.67,52.9,6063
41757.71,52.95,5915
41757.75,53.1,5813
41757.79,60.1,5883
41757.83,52.42,5726
41757.88,48.18,5419
41757.92,39.83,4981
41757.96,38.48,4512
41758,32.62,4269
41758.04,30.66,4114
41758.08,28.88,4040
41758.13,31.92,4036
41758.17,38.2,4201
41758.21,45.16,4598
41758.25,50.28,5190
41758.29,53.19,5668
41758.33,55.75,5976
41758.38,58.48,6114
41758.42,60.31,6191
41758.46,57.46,6227
41758.5,58.26,6235
41758.54,55.51,6226
41758.58,53.6,6226
41758.63,53.33,6246
41758.67,53.96,6253
41758.71,54.86,6093
41758.75,53.62,5945
41758.79,62.65,5968
41758.83,52.76,5799
41758.88,48.69,5488
41758.92,41.84,5046
41758.96,30.17,4584
41759,28.02,4326
41759.04,26.41,4159
41759.08,25.75,4080
41759.13,26.95,4073
41759.17,33.24,4248
41759.21,43.38,4626
41759.25,49.76,5211
41759.29,53.01,5675
41759.33,56.04,5983
41759.38,58.53,6124
41759.42,58.28,6197
41759.46,57.52,6233
41759.5,57.1,6242
41759.54,54.86,6234
41759.58,53.09,6235
41759.63,52.52,6263
41759.67,54.77,6268
41759.71,54.32,6103
41759.75,54.99,5931
41759.79,58.6,5920
41759.83,48.85,5744
41759.88,43.87,5421
41759.92,39.78,4981
41759.96,27.7,4549
41760,24.03,4254
41760.04,22.63,4069
41760.08,21.11,3986
41760.13,23.14,3977
41760.17,28.49,4227
41760.21,40.21,4689
41760.25,47.33,5350
41760.29,49.09,5823
41760.33,55.16,6158
41760.38,57.14,6344
41760.42,53.73,6427
41760.46,54.6,6499
41760.5,54.5,6535
41760.54,56.62,6543
41760.58,54.16,6547
41760.63,55.71,6580
41760.67,55.1,6539
41760.71,54.75,6265
41760.75,52,6013
41760.79,56.23,5955
41760.83,44.98,5748
41760.88,40.35,5378
41760.92,37.84,4918
41760.96,27.58,4439
41761,24.19,4219
41761.04,21.83,4050
41761.08,21.25,3970
41761.13,22.15,3953
41761.17,25.61,4108
41761.21,39.93,4557
41761.25,46.89,5193
41761.29,49.49,5656
41761.33,48.43,5967
41761.38,49.85,6127
41761.42,49.89,6197
41761.46,49.08,6227
41761.5,49.13,6228
41761.54,49.3,6206
41761.58,47.38,6195
41761.63,48.52,6242
41761.67,47.95,6207
41761.71,45.7,5982
41761.75,46.97,5756
41761.79,54.57,5711
41761.83,46.25,5527
41761.88,41.68,5212
41761.92,38.71,4835
41761.96,29.92,4490
41762,25.55,4200
41762.04,24.49,4067
41762.08,22.61,3997
41762.13,24.44,3968
41762.17,25.37,3958
41762.21,27.29,4159
41762.25,32.77,4437
41762.29,38.7,4718
41762.33,45,5012
41762.38,46.59,5247
41762.42,47.44,5345
41762.46,45.26,5420
41762.5,44.04,5406
41762.54,41.92,5370
41762.58,40.94,5342
41762.63,40.93,5366
41762.67,41.18,5349
41762.71,42.14,5289
41762.75,43.6,5241
41762.79,50.6,5309
41762.83,46.92,5219
41762.88,39.75,4996
41762.92,34.46,4702
41762.96,29.45,4360
41763,25.63,4143
41763.04,23.48,4009
41763.08,22.44,3944
41763.13,22.49,3916
41763.17,22.43,3882
41763.21,23.36,4048
41763.25,26.07,4243
41763.29,30.27,4461
41763.33,38.06,4717
41763.38,38.59,4948
41763.42,40.56,5081
41763.46,40.17,5181
41763.5,39.01,5200
41763.54,37.96,5194
41763.58,37.69,5195
41763.63,37.78,5236
41763.67,38.92,5256
41763.71,39.3,5245
41763.75,44.58,5243
41763.79,51.05,5350
41763.83,44.79,5301
41763.88,38.9,5068
41763.92,31.9,4622
41763.96,28.86,4289
41764,24.35,4066
41764.04,22.7,3979
41764.08,22.01,3937
41764.13,24.13,3938
41764.17,29.47,4053
41764.21,38.42,4586
41764.25,47.17,5206
41764.29,48.64,5679
41764.33,49.09,5988
41764.38,49.99,6144
41764.42,49.8,6172
41764.46,49.89,6199
41764.5,49.93,6190
41764.54,49.32,6194
41764.58,48.59,6228
41764.63,48.65,6261
41764.67,49.23,6253
41764.71,47.46,6076
41764.75,49.02,5905
41764.79,52.71,5882
41764.83,47.29,5723
41764.88,40.47,5381
41764.92,36.4,4926
41764.96,28.89,4482
41765,25.67,4178
41765.04,23.78,4026
41765.08,23.36,3953
41765.13,24.26,3943
41765.17,29.78,4072
41765.21,39.87,4530
41765.25,47.54,5176
41765.29,50.04,5648
41765.33,51.64,5962
41765.38,53.09,6110
41765.42,52.31,6127
41765.46,54.24,6137
41765.5,49.6,6149
41765.54,49.06,6134
41765.58,48.95,6139
41765.63,48.97,6172
41765.67,48.1,6141
41765.71,47.57,5947
41765.75,49.5,5846
41765.79,54.29,5851
41765.83,46.34,5652
41765.88,40.14,5288
41765.92,35.81,4806
41765.96,30.5,4428
41766,27.64,4167
41766.04,25.59,4033
41766.08,25.54,3963
41766.13,27.51,3950
41766.17,33.62,4076
41766.21,39.42,4559
41766.25,46.46,5199
41766.29,46.72,5672
41766.33,47.95,5975
41766.38,48.41,6112
41766.42,49,6124
41766.46,48.47,6128
41766.5,48.96,6111
41766.54,49.04,6104
41766.58,49.04,6122
41766.63,48.96,6157
41766.67,48.08,6157
41766.71,45.69,5985
41766.75,45.85,5876
41766.79,50.34,5884
41766.83,44.25,5721
41766.88,38.61,5385
41766.92,36.14,4948
41766.96,28.59,4526
41767,26.19,4263
41767.04,24.71,4080
41767.08,24.56,3990
41767.13,25.89,3983
41767.17,32.23,4162
41767.21,37.56,4597
41767.25,43.17,5264
41767.29,43.87,5746
41767.33,44.82,6047
41767.38,44.91,6185
41767.42,45.32,6213
41767.46,48.24,6245
41767.5,49.08,6252
41767.54,49.12,6242
41767.58,47.99,6239
41767.63,49.12,6263
41767.67,49.08,6272
41767.71,46.96,6114
41767.75,45.86,5974
41767.79,49.65,5952
41767.83,43.31,5763
41767.88,37.64,5412
41767.92,34.52,4971
41767.96,29.18,4564
41768,25.81,4310
41768.04,23.25,4121
41768.08,22.86,4020
41768.13,24.19,4013
41768.17,29.21,4206
41768.21,34.89,4630
41768.25,40.73,5307
41768.29,40.97,5794
41768.33,47.05,6113
41768.38,48.24,6263
41768.42,47.5,6306
41768.46,47.63,6348
41768.5,49.14,6347
41768.54,51.84,6321
41768.58,52.2,6302
41768.63,47.27,6311
41768.67,46.37,6296
41768.71,41.53,6097
41768.75,41.9,5935
41768.79,44.77,5903
41768.83,40.94,5711
41768.88,36.94,5392
41768.92,35.32,5027
41768.96,32.35,4655
41769,27.61,4425
41769.04,25.37,4269
41769.08,23.28,4174
41769.13,24.47,4141
41769.17,26.43,4136
41769.21,27.68,4337
41769.25,31.73,4648
41769.29,35.76,4936
41769.33,41.93,5272
41769.38,45.51,5531
41769.42,46.06,5678
41769.46,46.18,5788
41769.5,45.6,5812
41769.54,45.41,5811
41769.58,45,5812
41769.63,46.3,5797
41769.67,46.23,5757
41769.71,45.67,5644
41769.75,46.92,5638
41769.79,51.68,5749
41769.83,46.09,5691
41769.88,37.92,5474
41769.92,36.21,5187
41769.96,32.08,4940
41770,25.26,4637
41770.04,23.25,4439
41770.08,21.88,4317
41770.13,21.56,4271
41770.17,21.73,4217
41770.21,22.62,4340
41770.25,27.21,4599
41770.29,30.42,4849
41770.33,34.33,5161
41770.38,36.78,5417
41770.42,37.56,5567
41770.46,39.74,5658
41770.5,39.47,5686
41770.54,39.56,5702
41770.58,39.63,5747
41770.63,41.73,5730
41770.67,43.97,5707
41770.71,43.43,5596
41770.75,44.58,5630
41770.79,50.67,5759
41770.83,43.82,5701
41770.88,36.1,5464
41770.92,32.58,5082
41770.96,35.45,4786
41771,28.19,4538
41771.04,25.96,4457
41771.08,24.22,4409
41771.13,27.72,4408
41771.17,33.56,4479
41771.21,39.54,5024
41771.25,42.6,5702
41771.29,47.82,6256
41771.33,50.75,6663
41771.38,55.06,6901
41771.42,57.98,7032
41771.46,58.53,7145
41771.5,58.95,7240
41771.54,63.12,7300
41771.58,65.29,7365
41771.63,67,7428
41771.67,61.41,7406
41771.71,56.14,7156
41771.75,54.53,6934
41771.79,55.37,6872
41771.83,48.63,6752
41771.88,43.78,6487
41771.92,40.49,6036
41771.96,32.24,5370
41772,26.29,4974
41772.04,21.71,4639
41772.08,20.32,4439
41772.13,21.52,4427
41772.17,30.78,4739
41772.21,38.33,5056
41772.25,43.28,5785
41772.29,46.74,6286
41772.33,48.45,6622
41772.38,49.95,6774
41772.42,51.34,6821
41772.46,51.44,6846
41772.5,50.75,6835
41772.54,51.18,6790
41772.58,51.59,6750
41772.63,52.44,6729
41772.67,49.95,6682
41772.71,46.89,6462
41772.75,45.43,6303
41772.79,50.76,6251
41772.83,44.65,6070
41772.88,39.87,5718
41772.92,36.78,5267
41772.96,26.1,4647
41773,20.3,4440
41773.04,16.92,4278
41773.08,16.71,4190
41773.13,17.3,4183
41773.17,25.98,4326
41773.21,33.65,4778
41773.25,39.08,5441
41773.29,40.85,5914
41773.33,43.39,6225
41773.38,45.36,6371
41773.42,46.15,6433
41773.46,46,6486
41773.5,46.96,6511
41773.54,45.96,6506
41773.58,45.1,6498
41773.63,45.04,6519
41773.67,45.19,6506
41773.71,43.34,6335
41773.75,44.13,6194
41773.79,47.55,6152
41773.83,41.09,6000
41773.88,33.67,5670
41773.92,33.97,5231
41773.96,26.35,4780
41774,18.86,4490
41774.04,16.02,4348
41774.08,15.86,4274
41774.13,16.05,4280
41774.17,22.01,4453
41774.21,33.66,5003
41774.25,36,5709
41774.29,42.96,6233
41774.33,46.4,6595
41774.38,46.71,6758
41774.42,48.84,6833
41774.46,50,6894
41774.5,50.1,6916
41774.54,53.1,6921
41774.58,55.23,6925
41774.63,56.31,6913
41774.67,50.19,6854
41774.71,45.04,6622
41774.75,45.52,6446
41774.79,48.88,6365
41774.83,42.32,6196
41774.88,34.46,5852
41774.92,32.94,5405
41774.96,22.89,4818
41775,16.8,4564
41775.04,14.79,4458
41775.08,14.73,4400
41775.13,15.09,4395
41775.17,19.3,4526
41775.21,30.75,5057
41775.25,32.76,5714
41775.29,42,6196
41775.33,44.51,6536
41775.38,44.04,6697
41775.42,45.03,6762
41775.46,44.23,6805
41775.5,44.99,6807
41775.54,44.63,6770
41775.58,44.63,6733
41775.63,43.96,6700
41775.67,44.28,6639
41775.71,37.03,6407
41775.75,36.62,6215
41775.79,41.68,6106
41775.83,37.16,5939
41775.88,30.66,5649
41775.92,29.45,5287
41775.96,30.92,4872
41776,27.44,4580
41776.04,23.13,4476
41776.08,19.92,4410
41776.13,21.73,4373
41776.17,24.54,4270
41776.21,29.89,4415
41776.25,28.68,4709
41776.29,34.58,4993
41776.33,41.59,5245
41776.38,43.81,5456
41776.42,44,5567
41776.46,44,5621
41776.5,41.97,5615
41776.54,42.85,5607
41776.58,42.74,5580
41776.63,42.73,5529
41776.67,41.23,5494
41776.71,37.82,5400
41776.75,37.64,5362
41776.79,43.37,5381
41776.83,38.77,5360
41776.88,33.6,5190
41776.92,32.48,4952
41776.96,28.21,4602
41777,22.72,4310
41777.04,18.62,4198
41777.08,17.27,4115
41777.13,16.76,4075
41777.17,18.61,3963
41777.21,22.44,4080
41777.25,25.68,4274
41777.29,28.75,4512
41777.33,31.67,4744
41777.38,33.54,4964
41777.42,33.75,5106
41777.46,33.74,5186
41777.5,33.74,5209
41777.54,33.73,5236
41777.58,33.23,5232
41777.63,33.76,5249
41777.67,36.16,5269
41777.71,33.74,5267
41777.75,37.86,5235
41777.79,42.96,5300
41777.83,36.83,5267
41777.88,31.49,5070
41777.92,29.29,4725
41777.96,28.04,4362
41778,20.34,4122
41778.04,18.39,4066
41778.08,16.72,4030
41778.13,19.39,4024
41778.17,24.92,4080
41778.21,34.49,4575
41778.25,37.18,5165
41778.29,40.63,5631
41778.33,41.81,5904
41778.38,42.97,6060
41778.42,43.06,6129
41778.46,44.28,6174
41778.5,45.5,6199
41778.54,44.96,6218
41778.58,44.93,6225
41778.63,45,6254
41778.67,44.47,6249
41778.71,40.96,6068
41778.75,41.16,5864
41778.79,45.11,5774
