id,date,coal,fuel_oil,natural_gas,reservoirs,run-of-river,imports,exports,ssg_hydro,ssg_thermal,ssg_wind,ssg_photovoltaic,ssg_wave,pumping,demand
PT,2015-03-16 13:30:00,1755.6,0,7.2,200.9,1506.9,814,0,167.4,907.2,469.9,335.9,0,0,6152.2
PT,2015-03-16 13:45:00,1755.6,0,18.8,189.6,1550.9,830,0,165.1,912.5,456.7,332.2,0,0,6201.6
PT,2015-03-16 14:00:00,1726.8,0,27.6,161.1,1501.2,1007.2,0,165.7,910.5,462.8,328.4,0,0,6280.4
PT,2015-03-16 14:15:00,1713.2,0,78,159.5,1417.4,1019.6,0,166.5,909.1,476.1,323.1,0,0,6251.8
PT,2015-03-16 14:30:00,1743.2,0,83.6,169.8,1363.9,1011.6,0,162.4,911.4,477.4,314.2,0,0,6227.3
PT,2015-03-16 14:45:00,1699.6,0,86.4,170,1392.3,1018.4,0,156,915.5,490.7,306.7,0,0,6225.6
PT,2015-03-16 15:00:00,1661.2,0,92,154,1355.6,1075.2,0,151.5,913.3,492.6,297.7,0,0,6181.8
PT,2015-03-16 15:15:00,1646.8,0,98.4,156,1360,1066.4,0,150.1,913.6,502.2,286.7,0,0,6170.2
PT,2015-03-16 15:30:00,1612.8,0,110.8,160,1439.5,1069.2,0,148.1,911.5,516.6,275,0,73,6157.5
PT,2015-03-16 15:45:00,1595.6,0,140,162.8,1494.9,1059.2,0,139.7,912.9,506.6,259.6,0,115.3,6146.5
PT,2015-03-16 16:00:00,1595.2,0,186.4,163.3,1725.8,800.8,0,142.5,909.1,502.5,240.7,0,115.5,6138.5
PT,2015-03-16 16:15:00,1575.6,0,209.6,167.8,1657.5,751.2,0,149,918.2,493.1,224.2,0,18.4,6117.7
PT,2015-03-16 16:30:00,1602.4,0,213.2,178.5,1632.1,760.8,0,151.8,920.8,478.4,203,0,0,6130.4
PT,2015-03-16 16:45:00,1600.4,0,239.6,190,1651.4,661.2,0,149.6,926.2,489,177.1,0,0,6073.9
PT,2015-03-16 17:00:00,1646.4,0,266,583.9,1765.3,0,42.4,145.2,929.9,496.6,147.5,0,0,5928.2
PT,2015-03-16 17:15:00,1662.8,0,266,635,1791.5,0,128,147.3,923.2,494.6,109.8,0,0,5892
PT,2015-03-16 17:30:00,1675.2,0,226,642.1,1794.7,0,124,146.8,922.8,516.3,77.6,0,0,5867.7
PT,2015-03-16 17:45:00,1730.8,0,114.4,805.7,1815.4,0,209.6,147.1,930.6,516.2,47.5,0,0,5887
PT,2015-03-16 18:00:00,1721.6,0,97.6,1494.2,1815.7,0,836.4,149.8,934,508.5,21,0,0,5896
PT,2015-03-16 18:15:00,1701.6,0,26.8,1682.8,1866.3,0,890,152.8,939.2,522.8,5.6,0,0,5995.7
PT,2015-03-16 18:30:00,1736,0,0,1818.9,1849.7,0,890.8,152.1,935.2,528.2,0.1,0,0,6115.6
PT,2015-03-16 18:45:00,1759.6,0,0,1927.3,1924.7,0,794.8,157.3,933.1,516.7,0,0,0,6410.2
PT,2015-03-16 19:00:00,1755.2,0,21.2,1801,2011.1,0,394,157.4,936,513.7,0,0,0,6791.1
PT,2015-03-16 19:15:00,1755.2,0,21.2,2000.5,2037.4,0,430.8,157,934.8,523.4,0,0,0,6988.4
PT,2015-03-16 19:30:00,1756.4,0,56.8,2042.3,1993.7,0,422.4,158.3,942.9,524,0,0,0,7041.9
PT,2015-03-16 19:45:00,1756,0,77.6,1974.6,1984.3,0,371.6,158.7,934.7,546.1,0,0,0,7050.5
PT,2015-03-16 20:00:00,1755.2,0,77.2,1745.2,1728.5,16.8,0,158.5,933.3,611.3,0,0,0,7016.7
PT,2015-03-16 20:15:00,1754.4,0,77.6,1549.8,1706.3,79.6,0,163.9,938.8,659.4,0,0,0,6920.1
PT,2015-03-16 20:30:00,1755.2,0,84.8,1440.3,1699.2,51.6,0,164.8,942.4,683.9,0,0,0,6812.9
PT,2015-03-16 20:45:00,1755.2,0,93.6,1213.3,1750.8,88,0,159.3,947.5,727.9,0,0,0,6724.8
PT,2015-03-16 21:00:00,1754.4,0,96.8,958.4,1829.4,104.8,0,151.1,941.2,788.7,0,0,0,6615
PT,2015-03-16 21:15:00,1754,0,126,857.8,1828.9,127.6,0,142.3,931,816.1,0,0,0,6573.6
PT,2015-03-16 21:30:00,1754.8,0,172.8,736.3,1836,117.2,0,133.8,932.2,831.9,0,0,0,6505.4
PT,2015-03-16 21:45:00,1753.6,0,219.2,664.7,1814.6,134,0,127.6,928.8,826.2,0,0,0,6458.2
PT,2015-03-16 22:00:00,1753.6,0,318,558.5,1790.2,89.2,0,100.7,920.5,806.8,0,0,0,6327.6
PT,2015-03-16 22:15:00,1752.8,0,331.6,467.1,1703.3,92,0,94.8,921.3,827.3,0,0,0,6179.8
PT,2015-03-16 22:30:00,1754.8,0,334,319.9,1743.1,96.4,0,87.1,923.8,861.5,0,0,0,6109.4
PT,2015-03-16 22:45:00,1756,0,336.8,354.1,1617.6,76,0,74.8,924.5,921.7,0,0,0,6050.7
PT,2015-03-16 23:00:00,1754.4,0,338,610.7,1454.9,0,287.2,73.7,926.4,979.5,0,0,0,5839.3
PT,2015-03-16 23:15:00,1752.4,0,275.2,478.8,1404.9,0,274,78.1,918,1059.7,0,0,0,5682
PT,2015-03-16 23:30:00,1755.2,0,148.8,343.3,1437.8,0,279.2,79.7,917.1,1113.2,0,0,0,5505
PT,2015-03-16 23:45:00,1756.4,0,24.8,177.8,1493.3,0,192,72.8,898.3,1155.9,0,0,0,5375.6
PT,2015-03-17 0:00:00,1754.4,0,0,218.4,922.4,327.9,0,72.6,743.6,1187.6,0,0,0,5214.1
PT,2015-03-17 0:15:00,1754.8,0,0,271.3,777.4,415.7,0,71.6,714.5,1170.9,0,0,0,5163.7
PT,2015-03-17 0:30:00,1753.6,0,0,271.7,687.3,407.2,0,69.6,717.4,1183.1,0,0,0,5078
PT,2015-03-17 0:45:00,1754,0,0,269.6,556.3,402.4,0,69,716.5,1200.8,0,0,0,4956
PT,2015-03-17 1:00:00,1752.4,0,0,332.1,446.1,315.6,0,69.3,719.3,1237.7,0,0,0,4859.2
PT,2015-03-17 1:15:00,1753.2,0,0,375.4,270.2,313.5,0,68.7,713.2,1308.3,0,0,0,4788.8
PT,2015-03-17 1:30:00,1753.6,0,0,246.8,261.5,305,0,70.4,715.8,1370,0,0,0,4709.5
PT,2015-03-17 1:45:00,1754,0,0,248.2,213.2,259.5,0,69.7,713.6,1405.2,0,0,0,4650.2
PT,2015-03-17 2:00:00,1752,0,0,233.7,336.2,66.9,0,69.5,711,1453.8,0,0,0,4610
PT,2015-03-17 2:15:00,1754,0,0,228.9,301.7,20.2,0,69.6,702.3,1498.3,0,0,0,4560.9
PT,2015-03-17 2:30:00,1753.6,0,0,202.9,258.3,23.9,0,70.2,702.4,1559.5,0,0,0,4556.5
PT,2015-03-17 2:45:00,1752,0,0,169.1,183.3,9.3,0,70.7,695.2,1645.1,0,0,0,4510
PT,2015-03-17 3:00:00,1752.4,0,0,50.9,324.7,0,54.6,70.8,700.5,1675.4,0,0,0,4503.2
PT,2015-03-17 3:15:00,1754,0,0,85.8,400.3,0,86,71.9,699.8,1592.9,0,0,0,4505.4
PT,2015-03-17 3:30:00,1753.6,0,0,91,336.4,0,122.6,71,695.7,1614.3,0,0,0,4426.3
PT,2015-03-17 3:45:00,1754.4,0,0,91.4,366.5,0,114.6,68.3,700.5,1614.9,0,0,0,4467.8
PT,2015-03-17 4:00:00,1752.8,0,0,105.1,403.6,0,176.5,67.4,689.3,1636,0,0,0,4463.7
PT,2015-03-17 4:15:00,1752,0,0,110.7,412.8,0,254.4,67.8,690.2,1646.8,0,0,0,4413.6
PT,2015-03-17 4:30:00,1754.4,0,0,110.8,434.7,0,254.6,69.9,688.5,1675,0,0,0,4465.1
PT,2015-03-17 4:45:00,1752.8,0,0,149.5,470.5,0,339.9,75.6,686.7,1679.4,0,0,0,4463.5
PT,2015-03-17 5:00:00,1752,0,0,384.7,721.9,0,803.1,79.2,691.1,1723.1,0,0,0,4535.4
PT,2015-03-17 5:15:00,1754,0,0,422.8,699.1,0,932.9,80.7,690.2,1841.9,0,0,0,4544.8
PT,2015-03-17 5:30:00,1754,0,0,352.3,623.7,0,897.6,81.2,686.1,1971.1,0,0,0,4559.1
PT,2015-03-17 5:45:00,1757.2,0,0,230.3,721.9,0,957.5,76.5,689,2019.1,0,0,0,4520.8
PT,2015-03-17 6:00:00,1752,0,0,180.8,1200.1,0,1266.2,74.7,692.3,2037.8,0,0,0,4657.4
PT,2015-03-17 6:15:00,1753.6,0,0,299.8,1138.6,0,1398.3,76.8,694.3,2001.9,0,0,0,4553.8
PT,2015-03-17 6:30:00,1755.6,0,0,332.1,1075.4,0,1355.5,76.9,699.5,1936.6,0,0,0,4507.8
PT,2015-03-17 6:45:00,1755.6,0,0,343.2,1230.1,0,1382.8,74.7,761.7,1887.6,0.2,0,0,4655.5
PT,2015-03-17 7:00:00,1753.6,0,0,853.2,1431.2,0,1836.6,68,862.3,1834.1,1.3,0,0,4956.1
PT,2015-03-17 7:15:00,1754.4,0,0,1105.4,1467.9,0,1955.4,66.8,880.2,1805,3.1,0,0,5116
PT,2015-03-17 7:30:00,1753.2,0,0,1299.7,1551.5,0,1951.3,69.1,889,1731.7,5.8,0,0,5338.1
PT,2015-03-17 7:45:00,1754.4,0,0,1439.8,1685.1,0,1929.7,73.1,885,1658.6,7.7,0,0,5564.9
PT,2015-03-17 8:00:00,1750,0,0,1484.6,1664.9,0,1704.6,108.6,890.3,1697.4,8.5,0,0,5889.7
PT,2015-03-17 8:15:00,1708.8,0,0,1560.7,1745.5,0,1652,125.2,891.2,1782.6,9.6,0,0,6162.1
PT,2015-03-17 8:30:00,1733.2,0,0,1667.5,1734.1,0,1648.1,139.8,898.9,1834,9.2,0,0,6358.7
PT,2015-03-17 8:45:00,1726.8,0,0,1585.9,1659.1,0,1573.3,143.1,905.3,1900.7,12.1,0,0,6350.2
PT,2015-03-17 9:00:00,1668,0,0,1316.6,1730.7,0,1121.9,148.5,911.9,1897.1,14.4,0,0,6555
PT,2015-03-17 9:15:00,1656.8,0,0,1323.4,1775.1,0,1081,156.5,937.9,1897.9,18.9,0,0,6674.1
PT,2015-03-17 9:30:00,1633.6,0,0,1318.5,1756.4,0,1087.2,158.3,927.1,1904.3,25.9,0,0,6625.9
PT,2015-03-17 9:45:00,1600.8,0,0,1286.6,1777.3,0,1019.5,162.4,918.2,1907.4,34.3,0,0,6656.1
PT,2015-03-17 10:00:00,1592.4,0,0,1016.3,1745.7,0,718.5,159.9,920.3,1969,38.7,0,0,6713.5
PT,2015-03-17 10:15:00,1574.4,0,0,984.8,1800.4,0,659.3,159.8,924.5,1984.6,42,0,0,6800
PT,2015-03-17 10:30:00,1591.6,0,0,985,1778.1,0,691.8,158,914.9,1949.6,47.3,0,0,6719.6
PT,2015-03-17 10:45:00,1598.8,0,0,985.2,1823.8,0,561.2,154.5,980.2,1920.3,52.6,0,0,6940.3
PT,2015-03-17 11:00:00,1615.6,0,2,838.6,1776.8,0,300.5,150.4,923.2,1837.4,60.2,0,0,6885.4
PT,2015-03-17 11:15:00,1648.8,0,14.8,839.3,1774.6,0,298.6,150.7,918,1770.3,78.1,0,0,6888.3
PT,2015-03-17 11:30:00,1664.8,0,10,839.3,1749.4,0,325.9,154.5,917.2,1720.4,93.7,0,0,6814
PT,2015-03-17 11:45:00,1698.8,0,8,869.4,1782.2,0,250.1,156.1,921.6,1626,98.6,0,0,6902.1
PT,2015-03-17 12:00:00,1735.2,0,17.6,847.3,1733.6,0,238.1,157,918.3,1537.6,91.9,0,0,6789.7
PT,2015-03-17 12:15:00,1706.8,0,74.4,846.8,1677.8,0,234.9,144.9,912.4,1493.2,97.3,0,0,6710.7
PT,2015-03-17 12:30:00,1737.2,0,121.6,837.8,1588.9,0,241.9,143.9,908.5,1425,103.8,0,0,6617.7
PT,2015-03-17 12:45:00,1752,0,125.2,801,1536.9,0,140.7,144.4,912.3,1376.4,101.1,0,0,6601.2
PT,2015-03-17 13:00:00,1751.2,0,206.4,634.1,1341.2,62,0,145.1,918.6,1286.7,111.3,0,0,6448.9
PT,2015-03-17 13:15:00,1752.4,0,238.8,594.4,1424.7,108.3,0,139.1,916.1,1203.6,107.6,0,0,6477.1
PT,2015-03-17 13:30:00,1754,0,323.2,614,1456,122.6,0,137,917.1,1120.5,98.3,0,0,6534.2
PT,2015-03-17 13:45:00,1754.8,0,365.6,612.7,1461.5,224.4,0,138.9,908.1,1055.3,103.2,0,0,6616.2
PT,2015-03-17 14:00:00,1727.2,0,379.6,641.4,1276.1,487.1,0,143.6,903.5,989.5,90.5,0,0,6630.6
PT,2015-03-17 14:15:00,1713.6,0,395.6,761.5,1188.8,533.8,0,140.9,905.9,924.4,85.9,0,0,6642.2
PT,2015-03-17 14:30:00,1736.4,0,468,796.5,1170.2,523.2,0,140.4,910.3,825.3,90,0,0,6653
PT,2015-03-17 14:45:00,1695.2,0,649.2,765.6,1122.2,505.6,0,136.6,906.3,805.6,81,0,0,6658.7
PT,2015-03-17 15:00:00,1667.6,0,723.2,723.7,1073.4,553.6,0,138.6,909.5,782.1,81.9,0,0,6645.3
PT,2015-03-17 15:15:00,1639.2,0,750,675.6,1054.3,593.5,0,135.6,919.3,775.5,73.9,0,0,6608.8
PT,2015-03-17 15:30:00,1639.6,0,750.8,655.9,1061.8,607,0,127.4,910.2,810,61.8,0,0,6617.5
PT,2015-03-17 15:45:00,1606.8,0,752.4,652.6,1085.3,651.7,0,127,899,834.1,60.4,0,0,6660.8
PT,2015-03-17 16:00:00,1590.8,0,745.6,658.3,944.5,667,0,131.6,895.6,901.7,54.6,0,0,6582.1
PT,2015-03-17 16:15:00,1579.2,0,636.8,655.1,1013.2,676,0,137.6,904.6,932.5,50.4,0,0,6576.2
PT,2015-03-17 16:30:00,1575.6,0,628.4,608.9,1112.5,679,0,138,902.6,909.5,45,0,0,6592.3
PT,2015-03-17 16:45:00,1593.6,0,628,599.1,1111.3,651.4,0,135.8,912.5,922.3,39.2,0,0,6584.1
PT,2015-03-17 17:00:00,1595.2,0,627.6,742.8,995.8,378,0,132,911.6,1019.6,29.7,0,0,6424.3
PT,2015-03-17 17:15:00,1628,0,467.6,762.7,1024.8,392.1,0,132.7,912.3,1073.3,24.2,0,0,6410.2
PT,2015-03-17 17:30:00,1656.8,0,451.2,704.6,1016.3,366.3,0,133.1,914.4,1088.8,19.8,0,0,6343.2
PT,2015-03-17 17:45:00,1688.8,0,454.8,628.1,1150.8,267,0,131.6,917.7,1102.6,11,0,0,6344.7
PT,2015-03-17 18:00:00,1735.2,0,448,748.7,1524.8,0,199.5,131.7,909.6,1173.9,3.3,0,0,6468.6
PT,2015-03-17 18:15:00,1720.8,0,448.8,849.1,1484.6,0,287.5,130,912.1,1227.4,0.8,0,0,6480.5
PT,2015-03-17 18:30:00,1751.6,0,451.2,888.3,1382.8,0,301.8,135.5,920.8,1334.8,0,0,0,6556
PT,2015-03-17 18:45:00,1756,0,432,910.9,1401,0,182.1,135.9,931.8,1485.4,0,0,0,6864.7
PT,2015-03-17 19:00:00,1752.8,0,394.8,727.1,1402.8,85.8,0,140.9,932.4,1640.7,0,0,0,7070.2
PT,2015-03-17 19:15:00,1752.8,0,358,742.3,1433.3,165.4,0,146.5,936.4,1693.5,0,0,0,7221.3
PT,2015-03-17 19:30:00,1752.4,0,360.8,770.4,1454.3,160.1,0,145.6,929.5,1685.3,0,0,0,7252
PT,2015-03-17 19:45:00,1753.2,0,366,781.9,1444.3,226.4,0,146.7,929.3,1650.8,0,0,0,7291.6
PT,2015-03-17 20:00:00,1752.4,0,357.2,596.2,1228.9,562.7,0,148.1,930.6,1627,0,0,0,7195.6
PT,2015-03-17 20:15:00,1752.4,0,358.4,593.7,1094.3,629.2,0,148.5,927.4,1633.5,0,0,0,7129.8
PT,2015-03-17 20:30:00,1752.4,0,284.8,603.4,1080.9,633.5,0,147.7,922.4,1622.1,0,0,0,7037.9
PT,2015-03-17 20:45:00,1756,0,206,607.9,1055.3,564.7,0,145.8,925.2,1673.1,0,0,0,6920.5
PT,2015-03-17 21:00:00,1752.4,0,205.6,611.5,1179.2,388.3,0,137.8,923.1,1744.9,0,0,0,6929.1
PT,2015-03-17 21:15:00,1750.4,0,206,596.8,1173.1,374.9,0,137,910.2,1746.4,0,0,49.8,6830
PT,2015-03-17 21:30:00,1752.8,0,205.6,527.3,1190.1,391.2,0,139.2,911.1,1746.8,0,0,115.6,6735.2
PT,2015-03-17 21:45:00,1754.8,0,206,362.4,1234.5,470.5,0,131,904.7,1744.7,0,0,115.8,6679
PT,2015-03-17 22:00:00,1752.4,0,215.6,209.3,1336.4,511.3,0,96.2,907.9,1745.2,0,0,166.8,6593.4
PT,2015-03-17 22:15:00,1751.2,0,250.8,204.6,1251.4,480.7,0,84,899.1,1774.4,0,0,230.4,6450.1
PT,2015-03-17 22:30:00,1754,0,174.8,204.2,1203,500.5,0,83.2,890.8,1783.6,0,0,230.6,6348.9
PT,2015-03-17 22:45:00,1754.4,0,38.4,202.7,1169.2,518.2,0,84.8,887.6,1737.4,0,0,230,6146.8
PT,2015-03-17 23:00:00,1751.6,0,0,98.9,1166.8,446.6,0,86.2,887.3,1691,0,0,114.7,5989.2
PT,2015-03-17 23:15:00,1753.2,0,0,61.3,1036.7,459.6,0,82.9,885.3,1694.2,0,0,114.9,5834.7
PT,2015-03-17 23:30:00,1751.2,0,0,45.9,929.7,454.4,0,79,891.8,1658.6,0,0,114.8,5674.3
PT,2015-03-17 23:45:00,1752.4,0,0,40,770.4,447.2,0,76,863.3,1647.7,0,0,130.4,5448.4
PT,2015-03-18 0:00:00,1751.6,0,0,24.3,668.7,628.6,0,65.7,713.4,1581.4,0,0,126.4,5291.2
PT,2015-03-18 0:15:00,1752.8,0,0,62.1,581.1,612.1,0,65.7,673.3,1607.1,0,0,115.1,5224.6
PT,2015-03-18 0:30:00,1752.4,0,0,39.1,463.8,618.7,0,65.9,666.8,1657.2,0,0,115.1,5130.7
PT,2015-03-18 0:45:00,1754.8,0,0,11.3,433.5,586.3,0,65.1,671.8,1698,0,0,201,5003.3
PT,2015-03-18 1:00:00,1752,0,0,33.3,535.1,424,0,64.8,670.9,1705.5,0,0,230.5,4938.5
PT,2015-03-18 1:15:00,1752,0,0,31.6,414.2,391.4,0,64.4,666.6,1764.7,0,0,230.7,4838.2
PT,2015-03-18 1:30:00,1747.2,0,0,14.5,321.9,384.8,0,63.4,664.6,1822.8,0,0,239,4763
PT,2015-03-18 1:45:00,1733.2,0,0,5.6,405.1,422.8,0,62.8,665.8,1822.9,0,0,343.9,4755.8
PT,2015-03-18 2:00:00,1728.8,0,0,0.6,324.5,459.7,0,63,668.7,1802.9,0,0,335.8,4688.5
PT,2015-03-18 2:15:00,1727.2,0,0,0.2,270.9,496.8,0,65.3,668.7,1765.9,0,0,366.8,4610.3
PT,2015-03-18 2:30:00,1727.6,0,0,0.2,374.8,522,0,64.6,660.2,1733.3,0,0,460.2,4603.8
PT,2015-03-18 2:45:00,1733.6,0,0,0.6,350.1,522.3,0,64.9,648.7,1742.8,0,0,460.4,4584.7
PT,2015-03-18 3:00:00,1720,0,0,0.1,250.6,625.5,0,64.2,652.6,1756.2,0,0,497,4553.4
PT,2015-03-18 3:15:00,1692,0,0,0.6,270.8,675.8,0,61.9,664.7,1792.8,0,0,589.9,4550.8
PT,2015-03-18 3:30:00,1698,0,0,0.2,329.5,675.3,0,60.7,666.2,1765.8,0,0,644.4,4533.4
PT,2015-03-18 3:45:00,1700.4,0,0,0.6,354.6,644.8,0,60.2,665.7,1760,0,0,645.2,4522.6
PT,2015-03-18 4:00:00,1747.2,0,0,46.3,374.3,341,0,61.4,659.3,1753.8,0,0,464.1,4503.4
PT,2015-03-18 4:15:00,1755.6,0,0,73.9,411.3,299.1,0,70.1,665.3,1735.3,0,0,459.9,4534.6
PT,2015-03-18 4:30:00,1756.4,0,0,85,395.8,296.1,0,75.5,668.7,1724.3,0,0,453.4,4532.1
PT,2015-03-18 4:45:00,1728.8,0,0,83.1,341.4,167.2,0,69.9,668.5,1773.2,0,0,299.6,4518
PT,2015-03-18 5:00:00,1746.4,0,0,230.3,713.5,0,529.8,71,672.4,1814.5,0,0,115.2,4582
PT,2015-03-18 5:15:00,1754.4,0,0,194.6,827,0,584.6,72.8,669.6,1835.8,0,0,115.4,4633.5
PT,2015-03-18 5:30:00,1754,0,0,214.9,784.6,0,599.5,77.5,665.8,1837.2,0,0,115,4598.4
PT,2015-03-18 5:45:00,1755.6,0,0,66.4,931,0,616,78.9,669.2,1855.3,0,0,93.2,4625.8
PT,2015-03-18 6:00:00,1755.2,0,0,94.3,1290.7,0,1015.9,79.5,673,1830.9,0,0,0,4678.9
PT,2015-03-18 6:15:00,1754,0,0,242.3,1267.7,0,1070.5,73.1,681.9,1758.4,0,0,0,4677.8
PT,2015-03-18 6:30:00,1754.4,0,30.4,263.1,1261.9,0,1062,71,692.2,1734.3,0,0,0,4719
PT,2015-03-18 6:45:00,1752.8,0,94,260.4,1247.1,0,1097.7,66.9,744.3,1718.7,1.4,0,0,4761.4
PT,2015-03-18 7:00:00,1754.4,0,105.2,481.9,1479.9,0,1413.2,75.2,854.6,1670.9,9.8,0,0,4992.5
PT,2015-03-18 7:15:00,1753.2,0,175.6,780.8,1418.2,0,1456.2,74.2,878.3,1580.8,26.6,0,0,5219.3
PT,2015-03-18 7:30:00,1754.8,0,209.2,1001.3,1429.1,0,1441.3,70.3,886.2,1440.8,34.4,0,0,5373.3
PT,2015-03-18 7:45:00,1756,0,298.4,1165.2,1458.2,0,1428.7,76.2,894.2,1290.8,51.3,0,0,5550.2
PT,2015-03-18 8:00:00,1753.6,0,250.4,1409,1505.4,0,1141.3,103.6,885.7,1171.2,63.2,0,0,5990.2
PT,2015-03-18 8:15:00,1719.6,0,289.6,1437.3,1607.3,0,1116.3,145.4,878,1161.2,70.3,0,0,6181.6
PT,2015-03-18 8:30:00,1716.4,0,336.8,1487.9,1609.4,0,1108.3,140.3,883.8,1179.6,92.5,0,0,6327.5
PT,2015-03-18 8:45:00,1745.2,0,338.8,1444.3,1555.2,0,1044.4,140.7,882.7,1182.1,114.6,0,0,6348.3
PT,2015-03-18 9:00:00,1737.2,0,294,1098.2,1597.9,0,474.3,144,896.3,1118.3,130.2,0,0,6531.7
PT,2015-03-18 9:15:00,1676.4,0,328.4,1141,1643.2,0,434.2,152.2,910.1,1081.2,141.5,0,0,6628.9
PT,2015-03-18 9:30:00,1664,0,332.8,1231.5,1489.3,0,439,159.7,929.3,1049.4,148.9,0,0,6554.7
PT,2015-03-18 9:45:00,1651.2,0,316.8,1192.8,1622.7,0,388.7,161.9,905.8,977.6,150.3,0,0,6580.1
PT,2015-03-18 10:00:00,1637.2,0,252.8,1030.1,1772.7,0,192.3,164.7,906,877.2,165.8,0,0,6603.8
PT,2015-03-18 10:15:00,1603.6,0,315.6,1047.8,1760.8,0,193.1,167.6,916.5,814.7,168.3,0,0,6590.9
PT,2015-03-18 10:30:00,1597.2,0,327.6,1114,1818.2,0,179.7,167.4,939.9,778.1,149.4,0,0,6702.5
PT,2015-03-18 10:45:00,1599.6,0,328,1150.2,1801.4,0,129.6,166.8,895.8,763.2,169.4,0,0,6734.6
PT,2015-03-18 11:00:00,1568,0,325.6,1029.5,1676,148.6,0,165.1,897.5,760.5,158.1,0,0,6718.6
PT,2015-03-18 11:15:00,1591.2,0,331.6,1034.7,1618.6,181.9,0,162,891.3,792.4,198.5,0,0,6791.3
PT,2015-03-18 11:30:00,1600.4,0,331.6,991.7,1642.4,169,0,161.7,889.9,841.5,174.5,0,0,6792
PT,2015-03-18 11:45:00,1602.8,0,332,933.5,1590.7,186.9,0,162.5,901.5,895.3,178.9,0,0,6774.2
PT,2015-03-18 12:00:00,1633.2,0,331.6,678.3,1616.5,312.4,0,157.8,900.3,945.6,175.4,0,0,6740.5
PT,2015-03-18 12:15:00,1658.8,0,332,624.1,1555.6,313.2,0,148.5,892,997.4,177.3,0,0,6688.2
PT,2015-03-18 12:30:00,1666.4,0,326.4,462.5,1505.2,310.4,0,148.2,889.3,1060.8,163.1,0,0,6520.6
PT,2015-03-18 12:45:00,1714.8,0,258.8,379.3,1402.4,348.8,0,147.3,889.4,1148.3,182.7,0,0,6461.5
PT,2015-03-18 13:00:00,1739.6,0,206,304.4,1236.1,560.5,0,145,891.3,1268.4,163.3,0,53.2,6447.8
PT,2015-03-18 13:15:00,1727.2,0,205.6,301.3,1171.7,563.7,0,143.4,892.8,1356.5,147.4,0,115.4,6380.2
PT,2015-03-18 13:30:00,1706.4,0,205.6,301.2,1360,600,0,142.6,893,1308,171.7,0,179.7,6496.4
PT,2015-03-18 13:45:00,1708,0,205.6,301,1324.5,618.7,0,142.1,894.3,1366.9,145.3,0,115.3,6572.2
PT,2015-03-18 14:00:00,1723.2,0,205.6,286.4,1070,904.2,0,144.6,896.3,1338.8,141.4,0,115.2,6577
PT,2015-03-18 14:15:00,1756,0,206.4,291.5,1152.9,935.5,0,144.6,892,1262.7,141.1,0,115.4,6648.1
PT,2015-03-18 14:30:00,1757.6,0,208.4,348.9,1142.6,928.3,0,136.1,886.2,1257.1,130.2,0,115.3,6660.9
PT,2015-03-18 14:45:00,1756,0,208.8,363.7,1115.9,931.8,0,134.9,886.7,1256.7,128,0,115.3,6648
PT,2015-03-18 15:00:00,1754.4,0,206,346.6,1092.4,937.1,0,135,891.2,1209.5,112.7,0,115.3,6550.9
PT,2015-03-18 15:15:00,1756,0,205.6,349.3,1012,925.7,0,137,900.3,1241.9,119.1,0,115.1,6510.9
PT,2015-03-18 15:30:00,1755.2,0,205.6,360.3,1076.9,930.5,0,137,902.5,1220.6,121.8,0,115.1,6577
PT,2015-03-18 15:45:00,1754.8,0,205.6,390.9,1084.8,924.9,0,139.6,899.8,1181.5,131.6,0,115.1,6579.1
PT,2015-03-18 16:00:00,1754,0,205.6,315.6,1147.9,844.6,0,139.9,896.1,1214.7,127.6,0,115.3,6512.1
PT,2015-03-18 16:15:00,1753.2,0,205.6,353.7,1145.5,799.7,0,137.8,894.4,1247.7,110.5,0,115.1,6517.2
PT,2015-03-18 16:30:00,1754,0,213.6,359.8,1116.1,794.1,0,143,906.3,1265.8,100,0,115.1,6525.8
PT,2015-03-18 16:45:00,1756.8,0,206,360.1,1095.3,780,0,144.1,908.3,1307.6,84.3,0,115.1,6514.2
PT,2015-03-18 17:00:00,1755.2,0,204.8,277.2,1124.7,668.8,0,142.3,910.8,1296.2,93.4,0,115.4,6346.2
PT,2015-03-18 17:15:00,1754,0,205.6,252.9,1122.4,632.9,0,143.6,910.1,1333.4,82.7,0,115.2,6311.4
PT,2015-03-18 17:30:00,1755.6,0,206,238.3,1043.4,649.7,0,141.3,911.2,1402,54.7,0,115.3,6273.7
PT,2015-03-18 17:45:00,1757.2,0,205.2,335.3,1134.1,534.8,0,142,906.5,1351.1,31.5,0,115.2,6271.4
PT,2015-03-18 18:00:00,1754.4,0,206,590.2,1815.1,0,413.3,142.8,899.7,1306.1,12.6,0,14,6288
PT,2015-03-18 18:15:00,1754.8,0,205.6,782.7,1833.4,0,562.6,152.6,898.3,1265,5.3,0,0,6325.5
PT,2015-03-18 18:30:00,1756.4,0,205.6,841.3,1880.8,0,554.2,153.5,904.2,1268.4,0.9,0,0,6447
PT,2015-03-18 18:45:00,1756.8,0,205.6,898.1,1989.9,0,508.4,153.8,906.6,1330.3,0,0,0,6722
PT,2015-03-18 19:00:00,1755.2,0,205.6,840.4,1869.1,0,51.8,159.1,909.5,1321.6,0,0,0,6998.2
